CustomerKey,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,CustomerSegment,FirstName,LastName,Gender,AnnualIncome,Occupation,RecentOrders,RecentRevenue,PreviousOrders,PreviousRevenue,OrderFrequencyChange,RevenueChange,RecencyRisk,FrequencyRisk,RevenueRisk,HighValueRisk,ChurnRiskScore,ChurnRiskLevel,RevenueDeclineValue,RevenueAtRisk,PriorityScore
11844,2017-04-07,84,1,48.0673,4,1,1,411,6,Potential Loyalists,MICHELE,ALVAREZ,F,"$50,000 ",Skilled Manual,1.0,48.0673,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
11845,2017-06-11,19,4,290.3626,5,5,3,553,13,Loyal Customers,NATALIE,JONES,F,"$30,000 ",Skilled Manual,2.0,192.1884,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11846,2017-01-11,170,2,83.0673,3,4,2,342,9,Needs Attention,SAVANNAH,REED,F,"$50,000 ",Skilled Manual,0.0,0.0,1.0,48.0673,-1.0,-1.0,30,25,20,0,75,Critical,48.0673,48.0673,3605.0475
11847,2017-05-18,43,2,126.6915,5,4,3,543,12,Loyal Customers,CASSIDY,DIAZ,F,"$50,000 ",Skilled Manual,1.0,48.0673,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11848,2017-06-08,22,2,97.6273,5,4,2,542,11,Loyal Customers,JOSHUA,LEWIS,M,"$50,000 ",Skilled Manual,1.0,49.56,1.0,48.0673,0.0,0.03105437584386889,0,0,0,0,0,Healthy,0.0,0.0,0.0
11849,2017-05-30,31,1,65.3557,5,1,2,512,8,Potential Loyalists,FAITH,REED,F,"$50,000 ",Skilled Manual,1.0,65.3557,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11850,2016-12-05,207,2,173.7877,2,4,3,243,9,At Risk,BROOKE,RAMIREZ,F,"$50,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11851,2017-06-07,23,2,83.0673,5,4,2,542,11,Loyal Customers,JADA,MITCHELL,F,"$60,000 ",Professional,1.0,35.0,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11852,2017-03-05,117,2,126.6915,3,4,3,343,10,Needs Attention,KYLE,RUSSELL,M,"$60,000 ",Professional,0.0,0.0,2.0,126.6915,-1.0,-1.0,20,25,20,0,65,Critical,126.6915,126.6915,8234.9475
11853,2016-12-22,190,2,93.0473,2,4,2,242,8,At Risk,GRACE,JONES,F,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11854,2016-12-17,195,2,5779.912399999999,2,4,5,245,11,At Risk,JASON,MITCHELL,M,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11855,2017-03-14,108,2,93.0473,4,4,2,442,10,Loyal Customers,CHRISTIAN,WALKER,M,"$60,000 ",Professional,0.0,0.0,1.0,48.0673,-1.0,-1.0,20,25,20,0,65,Critical,48.0673,48.0673,3124.3745000000004
11856,2017-06-01,29,1,65.3557,5,1,2,512,8,Potential Loyalists,SETH,HERNANDEZ,M,"$60,000 ",Professional,1.0,65.3557,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11857,2017-06-07,23,2,133.0273,5,4,3,543,12,Loyal Customers,ISABELLA,YOUNG,F,"$60,000 ",Professional,2.0,133.0273,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11858,2017-01-13,168,2,83.0673,3,4,2,342,9,Needs Attention,JORDAN,COLEMAN,M,"$40,000 ",Skilled Manual,0.0,0.0,1.0,35.0,-1.0,-1.0,30,25,20,0,75,Critical,35.0,35.0,2625.0
11860,2017-05-15,46,2,68.6442,5,4,2,542,11,Loyal Customers,NICOLE,WALKER,F,"$70,000 ",Skilled Manual,1.0,33.6442,1.0,35.0,0.0,-0.038737142857142914,0,0,5,0,5,Healthy,1.3558000000000021,0.0,0.0
11861,2017-06-24,6,5,377.52,5,5,3,553,13,Loyal Customers,KATHERINE,CARTER,F,"$70,000 ",Skilled Manual,3.0,268.98,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11862,2017-04-25,66,2,224.46,4,4,3,443,11,Loyal Customers,OLIVIA,PETERSON,F,"$40,000 ",Skilled Manual,1.0,49.56,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
11863,2017-03-07,115,2,60.88,3,4,2,342,9,Needs Attention,JESSICA,WOOD,F,"$60,000 ",Skilled Manual,0.0,0.0,2.0,60.88,-1.0,-1.0,20,25,20,0,65,Critical,60.88,60.88,3957.2000000000003
11864,2016-12-08,204,2,60.88,2,4,2,242,8,At Risk,ELIZABETH,THOMPSON,F,"$60,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11865,2017-04-08,83,2,142.9273,4,4,3,443,11,Loyal Customers,CHLOE,RIVERA,F,"$60,000 ",Skilled Manual,1.0,15.9,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
11866,2016-10-29,244,2,50.9,2,4,1,241,7,At Risk,LUCAS,SCOTT,M,"$60,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11867,2017-04-25,66,2,108.81,4,4,2,442,10,Loyal Customers,NATHANIEL,JAMES,M,"$40,000 ",Skilled Manual,1.0,23.85,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
11868,2017-06-19,11,5,327.5842,5,5,3,553,13,Loyal Customers,JESSICA,PETERSON,F,"$70,000 ",Skilled Manual,2.0,193.7142,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11869,2017-05-14,47,4,328.4581,5,5,3,553,13,Loyal Customers,KAITLYN,ADAMS,F,"$70,000 ",Skilled Manual,1.0,103.10810000000001,2.0,118.53,-0.5,-0.13010967687505268,0,20,5,0,25,Monitor,15.421899999999994,0.0,0.0
11870,2017-01-21,160,1,33.6442,3,1,1,311,5,Needs Attention,JILLIAN,GARCIA,F,"$70,000 ",Skilled Manual,0.0,0.0,1.0,33.6442,-1.0,-1.0,30,25,20,0,75,Critical,33.6442,33.6442,2523.315
11871,2016-11-30,212,2,68.6442,2,4,2,242,8,At Risk,DALTON,BENNETT,M,"$70,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11872,2016-12-27,185,2,5707.3382,2,4,5,245,11,At Risk,FAITH,PATTERSON,F,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11873,2016-12-08,204,2,5690.972400000001,2,4,5,245,11,At Risk,RYAN,ZHANG,M,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11874,2017-01-20,161,1,93.52,3,1,2,312,6,Needs Attention,ADRIAN,BELL,M,"$60,000 ",Professional,0.0,0.0,1.0,93.52,-1.0,-1.0,30,25,20,0,75,Critical,93.52,93.52,7014.0
11875,2017-05-24,37,4,378.8026,5,5,3,553,13,Loyal Customers,JONATHAN,BROWN,M,"$60,000 ",Skilled Manual,1.0,159.93,1.0,79.97,0.0,0.9998749531074154,0,0,0,0,0,Healthy,0.0,0.0,0.0
11876,2017-03-27,95,2,107.4642,4,4,2,442,10,Loyal Customers,MADISON,WHITE,F,"$60,000 ",Skilled Manual,0.0,0.0,1.0,83.6142,-1.0,-1.0,20,25,20,0,65,Critical,83.6142,83.6142,5434.923
11877,2017-06-30,0,2,58.85,5,4,1,541,10,Loyal Customers,ALEXIS,DIAZ,F,"$60,000 ",Skilled Manual,2.0,58.85,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11878,2017-06-14,16,2,86.57419999999999,5,4,2,542,11,Loyal Customers,CHRISTINE,NARA,F,"$60,000 ",Skilled Manual,2.0,86.57419999999999,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11879,2017-05-05,56,2,141.62040000000002,4,4,3,443,11,Loyal Customers,EDGAR,SAI,M,"$60,000 ",Skilled Manual,1.0,125.7204,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11880,2017-05-06,55,2,67.75,4,4,2,442,10,Loyal Customers,MELISSA,SANCHEZ,F,"$60,000 ",Skilled Manual,1.0,51.85,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11881,2017-06-19,11,2,198.3,5,4,3,543,12,Loyal Customers,RICHARD,MITCHELL,M,"$60,000 ",Professional,2.0,198.3,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11882,2017-01-13,168,2,60.88,3,4,2,342,9,Needs Attention,PATRICK,STEWART,M,"$60,000 ",Professional,0.0,0.0,1.0,15.9,-1.0,-1.0,30,25,20,0,75,Critical,15.9,15.9,1192.5
11883,2017-05-17,44,2,82.25999999999999,5,4,2,542,11,Loyal Customers,HANNAH,ANDERSON,F,"$70,000 ",Professional,1.0,34.99,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11884,2016-08-21,313,1,79.97,1,1,2,112,4,Lost Customers,LATOYA,SHEN,F,"$80,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11885,2016-08-08,326,2,5654.2696,1,4,5,145,10,At Risk,KURT,SHARMA,M,"$80,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11886,2016-12-19,193,2,5675.9082,2,4,5,245,11,At Risk,KATELYN,PARKER,F,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11887,2016-12-29,183,2,95.87,2,4,2,242,8,At Risk,JOSEPH,WHITE,M,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11888,2016-09-19,284,1,2128.3896,1,1,4,114,6,Lost Customers,AARON,ROSS,M,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11889,2016-09-05,298,2,59.8,1,4,1,141,6,At Risk,BLAKE,PATTERSON,M,"$60,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11890,2017-01-06,175,2,193.9962,3,4,3,343,10,Needs Attention,WHITNEY,LOPEZ,F,"$70,000 ",Professional,0.0,0.0,1.0,82.0862,-1.0,-1.0,30,25,20,0,75,Critical,82.0862,82.0862,6156.465
11891,2017-01-01,180,2,118.6042,2,4,2,242,8,At Risk,JAMIE,LIANG,F,"$70,000 ",Professional,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,30,Monitor,0.0,0.0,0.0
11892,2017-01-23,158,3,7885.4396,3,5,5,355,13,Needs Attention,JULIO,ORTEGA,M,"$90,000 ",Management,0.0,0.0,1.0,2384.07,-1.0,-1.0,30,25,20,5,80,Critical,2384.07,2384.07,190725.6
11893,2017-01-24,157,3,7883.4496,3,5,5,355,13,Needs Attention,ORLANDO,CARLSON,M,"$90,000 ",Management,0.0,0.0,1.0,2437.04,-1.0,-1.0,30,25,20,5,80,Critical,2437.04,2437.04,194963.2
11894,2017-01-07,174,3,8012.0538,3,5,5,355,13,Needs Attention,ANN,GONZALEZ,F,"$100,000 ",Management,0.0,0.0,1.0,2482.03,-1.0,-1.0,30,25,20,5,80,Critical,2482.03,2482.03,198562.40000000002
11895,2017-01-26,155,3,7899.1238,3,5,5,355,13,Needs Attention,DUSTIN,CHANDER,M,"$100,000 ",Management,0.0,0.0,1.0,2417.7142000000003,-1.0,-1.0,30,25,20,5,80,Critical,2417.7142000000003,2417.7142000000003,193417.13600000003
11896,2017-01-12,169,3,7930.2996,3,5,5,355,13,Needs Attention,FRANK,CARLSON,M,"$100,000 ",Management,0.0,0.0,1.0,2417.9500000000003,-1.0,-1.0,30,25,20,5,80,Critical,2417.9500000000003,2417.9500000000003,193436.00000000003
11897,2017-04-16,75,3,7954.4366,4,5,5,455,14,Champions,ORLANDO,ASHE,M,"$60,000 ",Professional,1.0,2471.7042,0.0,0.0,0.0,0.0,10,0,0,5,15,Healthy,0.0,0.0,0.0
11898,2017-01-24,157,3,7934.103800000001,3,5,5,355,13,Needs Attention,ANGELA,HENDERSON,F,"$80,000 ",Management,0.0,0.0,1.0,2384.07,-1.0,-1.0,30,25,20,5,80,Critical,2384.07,2384.07,190725.6
11899,2017-01-09,172,3,8011.7425,3,5,5,355,13,Needs Attention,BRENDA,PEREZ,F,"$80,000 ",Management,0.0,0.0,1.0,2419.06,-1.0,-1.0,30,25,20,5,80,Critical,2419.06,2419.06,193524.8
11900,2017-01-12,169,3,8015.3922,3,5,5,355,13,Needs Attention,BYRON,CARLSON,M,"$90,000 ",Professional,0.0,0.0,1.0,2488.9926,-1.0,-1.0,30,25,20,5,80,Critical,2488.9926,2488.9926,199119.408
11901,2017-05-12,49,3,8033.4196,5,5,5,555,15,Champions,STACY,ALVAREZ,F,"$60,000 ",Professional,1.0,2507.02,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11902,2017-01-23,158,2,77.1,3,4,2,342,9,Needs Attention,DREW,PAL,M,"$70,000 ",Professional,0.0,0.0,1.0,64.53999999999999,-1.0,-1.0,30,25,20,0,75,Critical,64.53999999999999,64.53999999999999,4840.499999999999
11903,2017-01-14,167,3,7862.1482,3,5,5,355,13,Needs Attention,KATE,RAJI,F,"$110,000 ",Management,0.0,0.0,1.0,2438.06,-1.0,-1.0,30,25,20,5,80,Critical,2438.06,2438.06,195044.8
11904,2017-01-02,179,3,8033.8286,3,5,5,355,13,Needs Attention,KAYLEE,COOK,F,"$110,000 ",Management,0.0,0.0,1.0,2417.7142000000003,-1.0,-1.0,30,25,20,5,80,Critical,2417.7142000000003,2417.7142000000003,193417.13600000003
11905,2017-01-07,174,3,7949.3396,3,5,5,355,13,Needs Attention,ISAIAH,RAMIREZ,M,"$110,000 ",Management,0.0,0.0,1.0,2442.05,-1.0,-1.0,30,25,20,5,80,Critical,2442.05,2442.05,195364.0
11906,2017-01-13,168,3,7943.0338,3,5,5,355,13,Needs Attention,GABRIELLA,SANDERS,F,"$80,000 ",Management,0.0,0.0,1.0,2384.07,-1.0,-1.0,30,25,20,5,80,Critical,2384.07,2384.07,190725.6
11907,2017-01-21,160,3,7891.7282,3,5,5,355,13,Needs Attention,SARAH,GARCIA,F,"$80,000 ",Management,0.0,0.0,1.0,2438.06,-1.0,-1.0,30,25,20,5,80,Critical,2438.06,2438.06,195044.8
11908,2017-02-24,126,3,7830.479600000001,3,5,5,355,13,Needs Attention,RAFAEL,TANG,M,"$80,000 ",Management,0.0,0.0,1.0,2384.07,-1.0,-1.0,30,25,20,5,80,Critical,2384.07,2384.07,190725.6
11909,2017-02-02,148,3,7876.6324,3,5,5,355,13,Needs Attention,NICHOLE,SHE,F,"$80,000 ",Management,0.0,0.0,1.0,2445.6742000000004,-1.0,-1.0,30,25,20,5,80,Critical,2445.6742000000004,2445.6742000000004,195653.93600000005
11910,2017-02-04,146,3,7898.4396,3,5,5,355,13,Needs Attention,JACLYN,ZHENG,F,"$80,000 ",Management,0.0,0.0,1.0,2452.03,-1.0,-1.0,30,25,20,5,80,Critical,2452.03,2452.03,196162.40000000002
11911,2017-06-23,7,3,123.0362,5,5,3,553,13,Loyal Customers,RACHAEL,KAPOOR,F,"$80,000 ",Management,1.0,49.98,1.0,47.0962,0.0,0.06123211639155587,0,0,0,0,0,Healthy,0.0,0.0,0.0
11912,2017-05-25,36,3,7860.319600000001,5,5,5,555,15,Champions,RACHAEL,SAI,F,"$60,000 ",Professional,1.0,2413.9100000000003,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11913,2017-06-28,2,3,56.8384,5,5,1,551,11,Loyal Customers,REBECCA,ROBINSON,F,"$60,000 ",Professional,3.0,56.8384,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11914,2017-02-24,126,3,7931.6624,3,5,5,355,13,Needs Attention,MEAGAN,RANA,F,"$70,000 ",Professional,0.0,0.0,1.0,2473.9300000000003,-1.0,-1.0,30,25,20,5,80,Critical,2473.9300000000003,2473.9300000000003,197914.40000000002
11915,2017-02-25,125,3,7927.0338,3,5,5,355,13,Needs Attention,PHILIP,CARLSON,M,"$70,000 ",Professional,0.0,0.0,1.0,2412.03,-1.0,-1.0,30,25,20,5,80,Critical,2412.03,2412.03,192962.40000000002
11916,2017-02-22,128,3,7965.899600000001,3,5,5,355,13,Needs Attention,JOE,RANA,M,"$70,000 ",Professional,0.0,0.0,1.0,2412.03,-1.0,-1.0,30,25,20,5,80,Critical,2412.03,2412.03,192962.40000000002
11917,2017-02-20,130,3,7882.718199999999,3,5,5,355,13,Needs Attention,ROY,SANZ,M,"$70,000 ",Professional,0.0,0.0,1.0,2384.07,-1.0,-1.0,30,25,20,5,80,Critical,2384.07,2384.07,190725.6
11918,2017-05-28,33,3,7993.0338,5,5,5,555,15,Champions,KAYLEE,HILL,F,"$60,000 ",Professional,1.0,2392.7142000000003,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11919,2017-06-23,7,3,7958.5782,5,5,5,555,15,Champions,WARREN,ANDERSEN,M,"$60,000 ",Professional,1.0,2484.52,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11920,2017-06-13,17,3,7908.6938,5,5,5,555,15,Champions,ADRIENNE,GOMEZ,F,"$60,000 ",Professional,1.0,2417.7142000000003,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11921,2017-05-26,35,3,128.0784,5,5,3,553,13,Loyal Customers,GILBERT,ZHU,M,"$60,000 ",Professional,2.0,71.2284,1.0,56.849999999999994,1.0,0.25291820580474933,0,0,0,0,0,Healthy,0.0,0.0,0.0
11922,2017-04-25,66,5,324.1042,4,5,3,453,12,Loyal Customers,JAMES,DAVIS,M,"$90,000 ",Skilled Manual,1.0,14.98,1.0,137.6042,0.0,-0.8911370437820938,10,0,20,0,30,Monitor,122.62419999999999,0.0,0.0
11923,2016-08-16,318,1,35.0,1,1,1,111,3,Lost Customers,SARAH,BRYANT,F,"$60,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11924,2016-12-21,191,2,5659.6366,2,4,5,245,11,At Risk,IAN,LONG,M,"$60,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11925,2016-12-21,191,2,5724.6496,2,4,5,245,11,At Risk,ASHLEE,JAI,F,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11926,2016-12-20,192,2,68.83,2,4,2,242,8,At Risk,EDUARDO,FOSTER,M,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11929,2017-06-19,11,3,4982.8273,5,5,5,555,15,Champions,VIRGINIA,GONZALEZ,F,"$30,000 ",Clerical,2.0,1607.8373000000001,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11930,2017-06-18,12,3,5035.81,5,5,5,555,15,Champions,JACLYN,NARA,F,"$20,000 ",Skilled Manual,2.0,1635.8200000000002,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11931,2017-05-06,55,2,256.845,4,4,3,443,11,Loyal Customers,MARCUS,ADAMS,M,"$70,000 ",Skilled Manual,1.0,175.13350000000003,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11932,2017-01-26,155,2,149.90570000000002,3,4,3,343,10,Needs Attention,ELIZABETH,COLEMAN,F,"$70,000 ",Skilled Manual,0.0,0.0,1.0,100.3457,-1.0,-1.0,30,25,20,0,75,Critical,100.3457,100.3457,7525.9275
11933,2016-12-29,183,2,5684.6896,2,4,5,245,11,At Risk,MATHEW,RUBIO,M,"$40,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11934,2016-12-12,200,2,5812.3612,2,4,5,245,11,At Risk,JUSTIN,SHAN,M,"$40,000 ",Clerical,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11935,2016-12-08,204,1,35.0,2,1,1,211,4,Lost Customers,JESSICA,TAYLOR,F,"$30,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11936,2016-10-07,266,1,44.57,1,1,1,111,3,Lost Customers,HUNTER,CLARK,M,"$30,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11937,2017-01-03,178,2,5657.3282,3,4,5,345,12,Needs Attention,DEVIN,PEREZ,M,"$30,000 ",Skilled Manual,0.0,0.0,1.0,2079.0582,-1.0,-1.0,30,25,20,5,80,Critical,2079.0582,2079.0582,166324.656
11938,2016-09-08,295,1,15.9,1,1,1,111,3,Lost Customers,SETH,ALEXANDER,M,"$60,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11939,2016-12-21,191,2,5743.149600000001,2,4,5,245,11,At Risk,KEVIN,WASHINGTON,M,"$60,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11940,2017-06-27,3,2,68.6442,5,4,2,542,11,Loyal Customers,TYLER,MILLER,M,"$100,000 ",Management,1.0,35.0,1.0,33.6442,0.0,0.040298179180958446,0,0,0,0,0,Healthy,0.0,0.0,0.0
11941,2017-05-05,56,2,132.92000000000002,4,4,3,443,11,Loyal Customers,ADAM,ROBERTS,M,"$60,000 ",Skilled Manual,1.0,87.94,1.0,44.980000000000004,0.0,0.9550911516229433,0,0,0,0,0,Healthy,0.0,0.0,0.0
11942,2017-06-21,9,3,4814.5684,5,5,5,555,15,Champions,GEORGE,GONZALEZ,M,"$20,000 ",Clerical,1.0,775.9942,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11943,2017-06-15,15,3,4751.5784,5,5,5,555,15,Champions,DAWN,HUANG,F,"$20,000 ",Clerical,1.0,836.5984000000001,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11944,2017-06-22,8,3,4805.23,5,5,5,555,15,Champions,RACHAEL,RODRIGUEZ,F,"$30,000 ",Clerical,1.0,805.3000000000001,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11945,2017-03-31,91,2,5666.9482,4,4,5,445,13,Champions,DENNIS,HUANG,M,"$20,000 ",Skilled Manual,0.0,0.0,1.0,2088.6782,-1.0,-1.0,20,25,20,5,70,Critical,2088.6782,2088.6782,146207.474
11946,2017-06-24,6,3,4712.29,5,5,5,555,15,Champions,BRANDY,SAUNDERS,F,"$30,000 ",Skilled Manual,1.0,742.35,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11947,2017-06-29,1,3,4775.9342,5,5,5,555,15,Champions,JENNY,ZHENG,F,"$30,000 ",Skilled Manual,1.0,742.35,0.0,0.0,0.0,0.0,0,0,0,5,5,Healthy,0.0,0.0,0.0
11948,2017-04-08,83,2,139.88729999999998,4,4,3,443,11,Loyal Customers,TASHA,XU,F,"$30,000 ",Skilled Manual,1.0,91.82000000000001,1.0,48.0673,0.0,0.9102383533087983,10,0,0,0,10,Healthy,0.0,0.0,0.0
11949,2017-03-27,95,2,68.6442,4,4,2,442,10,Loyal Customers,JULIA,BROOKS,F,"$70,000 ",Skilled Manual,0.0,0.0,2.0,68.6442,-1.0,-1.0,20,25,20,0,65,Critical,68.6442,68.6442,4461.873
11950,2017-05-10,51,2,112.2684,5,4,2,542,11,Loyal Customers,JORDAN,CARTER,F,"$70,000 ",Skilled Manual,1.0,33.6442,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11951,2017-05-15,46,3,131.33839999999998,5,5,3,553,13,Loyal Customers,LACEY,HUANG,F,"$40,000 ",Skilled Manual,1.0,17.2884,2.0,114.05,-0.5,-0.8484138535729944,0,20,20,0,40,At Risk,96.7616,96.7616,3870.464
11952,2017-02-08,142,3,7978.3696,3,5,5,355,13,Needs Attention,DOROTHY,ROBINSON,M,"$80,000 ",Skilled Manual,0.0,0.0,1.0,2412.03,-1.0,-1.0,30,25,20,5,80,Critical,2412.03,2412.03,192962.40000000002
11953,2017-03-19,103,2,100.7526,4,4,2,442,10,Loyal Customers,COURTNEY,WRIGHT,F,"$40,000 ",Skilled Manual,0.0,0.0,1.0,51.85,-1.0,-1.0,20,25,20,0,65,Critical,51.85,51.85,3370.25
11954,2016-12-20,192,2,5666.9482,2,4,5,245,11,At Risk,JOSEPH,GARCIA,M,"$60,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11955,2016-12-30,182,2,5704.6796,2,4,5,245,11,At Risk,GABRIEL,GREEN,M,"$60,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11956,2016-12-03,209,2,5627.3682,2,4,5,245,11,At Risk,ALEXANDRIA,SANDBERG,F,"$40,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5,45,At Risk,0.0,0.0,0.0
11957,2016-08-16,318,1,70.5942,1,1,2,112,4,Lost Customers,COURTNEY,HERNANDEZ,F,"$60,000 ",Skilled Manual,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,40,At Risk,0.0,0.0,0.0
11958,2017-05-13,48,2,161.6815,5,4,3,543,12,Loyal Customers,DYLAN,LAL,M,"$70,000 ",Professional,1.0,81.7115,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11959,2017-05-13,48,2,142.1242,5,4,3,543,12,Loyal Customers,ELIZABETH,DAVIS,F,"$70,000 ",Professional,1.0,108.48,0.0,0.0,0.0,0.0,0,0,0,0,0,Healthy,0.0,0.0,0.0
11960,2017-01-29,152,2,79.97,3,4,2,342,9,Needs Attention,ANA,GRIFFIN,F,"$70,000 ",Professional,0.0,0.0,1.0,34.99,-1.0,-1.0,30,25,20,0,75,Critical,34.99,34.99,2624.25
11961,2017-04-10,81,2,73.2242,4,4,2,442,10,Loyal Customers,ANNE,ALVAREZ,F,"$70,000 ",Professional,1.0,39.58,0.0,0.0,0.0,0.0,10,0,0,0,10,Healthy,0.0,0.0,0.0
