CustomerKey,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,CustomerSegment,FirstName,LastName,Gender,AnnualIncome,Occupation
15359,2017-03-15,107,1,101.03620000000001,4,1,2,412,7,Potential Loyalists,LOGAN,YANG,M,"$70,000 ",Management
15360,2017-06-12,18,1,9.98,5,1,1,511,7,Potential Loyalists,RYAN,MARTIN,M,"$110,000 ",Management
15362,2017-04-04,87,2,4550.7324,4,4,5,445,13,Champions,JENNIFER,ADAMS,F,"$90,000 ",Professional
15363,2017-04-20,71,2,4470.4696,4,4,5,445,13,Champions,JUSTIN,YANG,M,"$90,000 ",Professional
15364,2017-02-07,143,2,2871.1893,3,4,5,345,12,Needs Attention,AIDAN,BRYANT,M,"$90,000 ",Professional
15365,2017-02-16,134,2,2849.0178,3,4,5,345,12,Needs Attention,VICTORIA,GRAY,F,"$120,000 ",Management
15366,2016-08-26,308,1,64.97,1,1,2,112,4,Lost Customers,ALYSSA,COLEMAN,F,"$130,000 ",Management
15367,2017-02-07,143,2,2850.4878000000003,3,4,5,345,12,Needs Attention,ALYSSA,WHITE,F,"$90,000 ",Professional
15368,2016-10-08,265,1,16.85,1,1,1,111,3,Lost Customers,BRANDI,MARTIN,F,"$110,000 ",Management
15369,2017-02-11,139,2,2806.8106,3,4,5,345,12,Needs Attention,CONNOR,PEREZ,M,"$70,000 ",Professional
15370,2017-04-10,81,1,12.27,4,1,1,411,6,Potential Loyalists,JESSICA,BUTLER,F,"$70,000 ",Professional
15371,2017-02-02,148,2,2868.4678,3,4,5,345,12,Needs Attention,CAMERON,BRYANT,M,"$80,000 ",Professional
15372,2017-02-18,132,2,2775.0978000000005,3,4,5,345,12,Needs Attention,MIGUEL,ALEXANDER,M,"$80,000 ",Professional
15373,2017-06-15,15,1,43.6242,5,1,1,511,7,Potential Loyalists,KAITLYN,JONES,F,"$60,000 ",Management
15374,2017-02-22,128,2,2850.4878000000003,3,4,5,345,12,Needs Attention,DONNA,KUMAR,F,"$70,000 ",Management
15375,2017-01-10,171,1,80.87,3,1,2,312,6,Needs Attention,ALISHA,CHANDE,F,"$80,000 ",Management
15376,2017-05-04,57,3,171.7884,4,5,3,453,12,Loyal Customers,MEGAN,SANDERS,F,"$80,000 ",Professional
15377,2016-12-14,198,2,114.5042,2,4,2,242,8,At Risk,BRIANNA,JACKSON,F,"$80,000 ",Professional
15378,2017-04-26,65,3,214.1584,4,5,3,453,12,Loyal Customers,DEVIN,WARD,M,"$80,000 ",Professional
15379,2017-02-14,136,2,2918.7663000000002,3,4,5,345,12,Needs Attention,AMANDA,GRIFFIN,F,"$130,000 ",Management
15380,2017-02-17,133,2,2820.0778,3,4,5,345,12,Needs Attention,NATHAN,ROBINSON,M,"$100,000 ",Professional
15382,2017-02-05,145,1,108.47,3,1,2,312,6,Needs Attention,KIMBERLY,BLUE,F,"$110,000 ",Management
15384,2016-10-06,267,1,12.27,1,1,1,111,3,Lost Customers,XAVIER,ALAN,M,"$80,000 ",Professional
15385,2016-10-16,257,1,14.56,1,1,1,111,3,Lost Customers,DESTINY,REED,F,"$90,000 ",Professional
15386,2017-02-28,122,1,14.97,3,1,1,311,5,Needs Attention,NICHOLAS,TAYLOR,M,"$90,000 ",Professional
15387,2017-05-28,33,1,9.98,5,1,1,511,7,Potential Loyalists,MIGUEL,RODRIGUEZ,M,"$110,000 ",Professional
15388,2017-02-01,149,2,2811.8006,3,4,5,345,12,Needs Attention,VICTORIA,SMITH,F,"$130,000 ",Management
15389,2017-02-23,127,2,2828.1664,3,4,5,345,12,Needs Attention,JOAN,KING,F,"$130,000 ",Management
15390,2017-03-08,114,1,43.6242,3,1,1,311,5,Needs Attention,JONATHAN,TURNER,M,"$60,000 ",Professional
15391,2017-05-05,56,2,4601.0638,4,4,5,445,13,Champions,JORDYN,POWELL,F,"$90,000 ",Professional
15392,2016-12-13,199,1,39.980000000000004,2,1,1,211,4,Lost Customers,SYDNEY,BROWN,F,"$80,000 ",Skilled Manual
15393,2017-06-27,3,1,14.56,5,1,1,511,7,Potential Loyalists,REBEKAH,RUIZ,F,"$60,000 ",Management
15394,2017-02-28,122,2,2847.7806,3,4,5,345,12,Needs Attention,NATALIE,WILSON,F,"$90,000 ",Management
15395,2017-05-16,45,2,4563.7524,5,4,5,545,14,Champions,JOSEPH,CLARK,M,"$80,000 ",Professional
15396,2017-02-27,123,2,2833.1463999999996,3,4,5,345,12,Needs Attention,JULIA,WILSON,F,"$100,000 ",Professional
15398,2017-02-14,136,2,2803.1863999999996,3,4,5,345,12,Needs Attention,JOSE,WANG,M,"$150,000 ",Professional
15399,2017-02-27,123,2,2825.9978,3,4,5,345,12,Needs Attention,MACKENZIE,MURPHY,F,"$80,000 ",Skilled Manual
15400,2016-11-02,240,1,9.98,2,1,1,211,4,Lost Customers,SAMUEL,ROBERTS,M,"$60,000 ",Skilled Manual
15401,2017-04-21,70,1,38.6342,4,1,1,411,6,Potential Loyalists,RACHEL,HUGHES,F,"$60,000 ",Skilled Manual
15402,2017-04-03,88,3,153.4826,4,5,3,453,12,Loyal Customers,CONNOR,EVANS,M,"$60,000 ",Skilled Manual
15403,2016-12-24,188,1,44.97,2,1,1,211,4,Lost Customers,JEREMIAH,ROSS,M,"$60,000 ",Skilled Manual
15404,2017-02-12,138,2,2812.1263999999996,3,4,5,345,12,Needs Attention,SYDNEY,ROBINSON,F,"$70,000 ",Professional
15405,2016-10-31,242,1,38.410000000000004,2,1,1,211,4,Lost Customers,MIGUEL,ROSS,,"$70,000 ",Management
15406,2016-09-19,284,1,11.86,1,1,1,111,3,Lost Customers,AMANDA,BUTLER,F,"$70,000 ",Management
15407,2017-05-04,57,1,44.97,4,1,1,411,6,Potential Loyalists,JULIA,LEE,F,"$70,000 ",Management
15408,2017-03-03,119,1,39.980000000000004,3,1,1,311,5,Needs Attention,OLIVIA,THOMPSON,F,"$70,000 ",Management
15409,2017-05-23,38,2,1498.5482000000002,5,4,4,544,13,Champions,EDUARDO,COOPER,M,"$40,000 ",Professional
15410,2017-05-30,31,2,1571.5544,5,4,4,544,13,Champions,KATHERINE,HARRIS,F,"$40,000 ",Professional
15411,2017-02-24,126,2,2811.8006,3,4,5,345,12,Needs Attention,JAY,CHANDRA,M,"$70,000 ",Management
15412,2017-06-10,20,1,14.97,5,1,1,511,7,Potential Loyalists,RYAN,GRIFFIN,M,"$130,000 ",Management
15413,2017-03-05,117,3,391.9473,3,5,3,353,11,Needs Attention,DONALD,PRASAD,M,"$130,000 ",Management
15414,2016-08-13,321,1,9.98,1,1,1,111,3,Lost Customers,ISAAC,RICHARDSON,M,"$110,000 ",Management
15415,2017-02-27,123,1,93.03730000000002,3,1,2,312,6,Needs Attention,RACHEL,GRAY,F,"$110,000 ",Management
15416,2017-04-16,75,1,9.98,4,1,1,411,6,Potential Loyalists,EDWARD,BARNES,M,"$100,000 ",Management
15417,2017-02-10,140,2,2797.7563999999998,3,4,5,345,12,Needs Attention,ALVIN,LU,M,"$70,000 ",Management
15418,2016-12-28,184,3,243.9315,2,5,3,253,10,At Risk,ANGEL,KELLY,M,"$90,000 ",Management
15419,2017-02-01,149,2,2770.5178,3,4,5,345,12,Needs Attention,CARLOS,BAKER,M,"$100,000 ",Management
15420,2016-09-03,300,1,9.98,1,1,1,111,3,Lost Customers,NATHAN,HERNANDEZ,M,"$100,000 ",Management
15421,2017-04-30,61,1,9.98,4,1,1,411,6,Potential Loyalists,CAMERON,CLARK,M,"$100,000 ",Management
15422,2017-06-09,21,2,1593.2886,5,4,4,544,13,Champions,KELLY,GRIFFIN,F,"$40,000 ",Skilled Manual
15423,2016-09-11,292,1,9.98,1,1,1,111,3,Lost Customers,JACK,LONG,M,"$40,000 ",Skilled Manual
15424,2017-06-21,9,1,61.94,5,1,2,512,8,Potential Loyalists,REBECCA,HILL,F,"$30,000 ",Skilled Manual
15425,2017-03-18,104,2,3772.4096,4,4,5,445,13,Champions,TINA,SAI,F,"$10,000 ",Skilled Manual
15426,2017-05-14,47,2,221.7826,5,4,3,543,12,Loyal Customers,CRISTINA,KUMAR,F,"$10,000 ",Skilled Manual
15427,2017-06-14,16,2,1512.5482000000002,5,4,4,544,13,Champions,JADE,MURPHY,F,"$60,000 ",Skilled Manual
15428,2017-06-11,19,2,1555.8666,5,4,4,544,13,Champions,RICHARD,HOWARD,M,"$60,000 ",Skilled Manual
15429,2017-02-02,148,2,2869.9578,3,4,5,345,12,Needs Attention,AARON,LI,M,"$70,000 ",Skilled Manual
15430,2016-08-07,327,1,38.6342,1,1,1,111,3,Lost Customers,ALFREDO,JIMÉNEZ,M,"$40,000 ",Skilled Manual
15431,2016-10-28,245,1,14.56,2,1,1,211,4,Lost Customers,JOHN,JACKSON,M,"$40,000 ",Skilled Manual
15432,2017-06-06,24,2,1502.2323999999999,5,4,4,544,13,Champions,ALVIN,KUMAR,M,"$60,000 ",Skilled Manual
15433,2017-06-03,27,2,1538.5782,5,4,4,544,13,Champions,ADAM,SHARMA,M,"$60,000 ",Skilled Manual
15434,2017-04-07,84,2,64.56,4,4,2,442,10,Loyal Customers,BRENT,ZHOU,M,"$20,000 ",Skilled Manual
15435,2017-03-15,107,2,3830.3696,4,4,5,445,13,Champions,GEOFFREY,RAMAN,M,"$30,000 ",Clerical
15436,2017-03-26,96,2,3772.4096,4,4,5,445,13,Champions,PATRICIA,SURI,F,"$30,000 ",Clerical
15437,2017-05-16,45,1,4.58,5,1,1,511,7,Potential Loyalists,CANDACE,SRINI,F,"$20,000 ",Skilled Manual
15438,2017-04-21,70,2,3809.9396,4,4,5,445,13,Champions,ARTHUR,RODRIGUEZ,,"$30,000 ",Clerical
15439,2017-04-18,73,2,3804.0782,4,4,5,445,13,Champions,MASON,EVANS,M,"$10,000 ",Clerical
15440,2017-06-27,3,3,6524.0139,5,5,5,555,15,Champions,JON,PAL,M,"$10,000 ",Manual
15441,2016-12-04,208,2,84.55,2,4,2,242,8,At Risk,CHRISTY,ZENG,F,"$10,000 ",Manual
15442,2017-01-04,177,1,123.46000000000001,3,1,3,313,7,Needs Attention,ALEJANDRO,SHEN,M,"$10,000 ",Manual
15443,2016-08-09,325,1,16.85,1,1,1,111,3,Lost Customers,FRANCISCO,PATEL,M,"$10,000 ",Manual
15444,2016-10-28,245,1,58.04730000000001,2,1,1,211,4,Lost Customers,ROY,FERNANDEZ,M,"$20,000 ",Clerical
15445,2016-12-29,183,1,119.94,2,1,2,212,5,Lost Customers,BOB,LOPEZ,M,"$20,000 ",Clerical
15446,2016-11-16,226,1,64.53999999999999,2,1,2,212,5,Lost Customers,LEVI,MADAN,,"$20,000 ",Clerical
15447,2016-11-28,214,1,49.98,2,1,1,211,4,Lost Customers,REGINA,MADAN,F,"$20,000 ",Clerical
15448,2017-03-10,112,1,20.89,3,1,1,311,5,Needs Attention,OMAR,SHE,M,"$20,000 ",Clerical
15449,2017-06-29,1,2,61.830000000000005,5,4,2,542,11,Loyal Customers,CEDRIC,YUAN,M,"$30,000 ",Clerical
15450,2016-09-02,301,1,92.23,1,1,2,112,4,Lost Customers,MARSHALL,BLACK,M,"$10,000 ",Clerical
15451,2017-03-19,103,2,2755.1967,4,4,4,444,12,Champions,LINDA,MUNOZ,F,"$30,000 ",Clerical
15452,2016-09-21,282,1,49.98,1,1,1,111,3,Lost Customers,ALISON,GOEL,F,"$10,000 ",Manual
15453,2017-06-16,14,3,6412.0196,5,5,5,555,15,Champions,ISABELLE,BARNES,F,"$20,000 ",Manual
15454,2017-03-08,114,2,2746.5525,3,4,4,344,11,Needs Attention,IAN,BENNETT,M,"$20,000 ",Clerical
15455,2017-04-15,76,2,3136.25,4,4,5,445,13,Champions,DENISE,RAMAN,F,"$10,000 ",Manual
15456,2017-03-27,95,2,2830.5025,4,4,5,445,13,Champions,DONALD,SURI,M,"$20,000 ",Clerical
15457,2017-03-20,102,2,2780.1967,4,4,5,445,13,Champions,ADRIANA,MARTINEZ,F,"$20,000 ",Manual
15458,2017-02-16,134,1,14.97,3,1,1,311,5,Needs Attention,KRYSTAL,MA,F,"$20,000 ",Manual
15459,2016-12-31,181,1,69.84,2,1,2,212,5,Lost Customers,BETH,DOMINGUEZ,F,"$20,000 ",Manual
15460,2017-04-26,65,2,2746.5525,4,4,4,444,12,Champions,BETHANY,NARA,F,"$20,000 ",Manual
15461,2017-03-27,95,2,110.8826,4,4,2,442,10,Loyal Customers,ALBERTO,GUTIERREZ,M,"$30,000 ",Clerical
15462,2017-04-19,72,2,3109.4262,4,4,5,445,13,Champions,TONY,CHANDE,M,"$10,000 ",Manual
15463,2017-04-20,71,2,2846.4051,4,4,5,445,13,Champions,TERRENCE,YUAN,M,"$10,000 ",Manual
15464,2017-06-16,14,2,74.54,5,4,2,542,11,Loyal Customers,KRISTI,BLANCO,F,"$10,000 ",Manual
15465,2017-03-31,91,2,110.45,4,4,2,442,10,Loyal Customers,JACQUELYN,NAVARRO,F,"$10,000 ",Manual
15466,2017-06-08,22,2,1503.5782,5,4,4,544,13,Champions,ELIJAH,PEREZ,M,"$50,000 ",Skilled Manual
15467,2017-06-29,1,2,1555.8666,5,4,4,544,13,Champions,CALEB,SHAN,M,"$50,000 ",Skilled Manual
15468,2017-04-12,79,3,458.61,4,5,3,453,12,Loyal Customers,EMMA,FOSTER,F,"$50,000 ",Skilled Manual
15469,2016-08-13,321,1,44.97,1,1,1,111,3,Lost Customers,FERNANDO,WILLIAMS,M,"$60,000 ",Professional
15470,2017-02-16,134,1,80.02730000000001,3,1,2,312,6,Needs Attention,HAILEY,LOPEZ,F,"$60,000 ",Professional
15471,2017-06-04,26,2,1538.5782,5,4,4,544,13,Champions,DESTINY,WHITE,F,"$50,000 ",Skilled Manual
15472,2017-06-18,12,2,1484.4882,5,4,4,544,13,Champions,JENNIFER,TORRES,F,"$50,000 ",Skilled Manual
15473,2017-06-02,28,2,1468.5882000000001,5,4,4,544,13,Champions,ABIGAIL,JENKINS,F,"$50,000 ",Skilled Manual
15474,2017-06-14,16,2,1592.5682000000002,5,4,4,544,13,Champions,CAMERON,LAL,M,"$50,000 ",Skilled Manual
15475,2017-06-29,1,2,1538.5482000000002,5,4,4,544,13,Champions,KAITLYN,BROOKS,F,"$50,000 ",Skilled Manual
15476,2016-08-04,330,1,14.56,1,1,1,111,3,Lost Customers,ALYSSA,POWELL,F,"$60,000 ",Professional
15477,2017-06-16,14,1,14.56,5,1,1,511,7,Potential Loyalists,JOSE,ADAMS,M,"$60,000 ",Professional
15478,2017-02-24,126,3,205.79000000000002,3,5,3,353,11,Needs Attention,MELANIE,RUSSELL,F,"$60,000 ",Professional
15479,2017-05-23,38,1,141.2757,5,1,3,513,9,Potential Loyalists,ANDREA,WRIGHT,,"$60,000 ",Professional
15480,2017-02-21,129,2,2748.1964,3,4,4,344,11,Needs Attention,DENISE,LOPEZ,F,"$70,000 ",Professional
15481,2017-02-18,132,2,2826.8206,3,4,5,345,12,Needs Attention,JAMIE,ZHANG,F,"$70,000 ",Professional
15482,2017-02-04,146,2,2839.2526,3,4,5,345,12,Needs Attention,AUDREY,RUBIO,F,"$70,000 ",Professional
15483,2017-02-08,142,2,2797.7563999999998,3,4,5,345,12,Needs Attention,KATHERINE,ROBINSON,F,"$70,000 ",Professional
15484,2017-02-27,123,2,2869.4678,3,4,5,345,12,Needs Attention,SAMUEL,HENDERSON,M,"$80,000 ",Professional
15485,2016-09-13,290,1,44.97,1,1,1,111,3,Lost Customers,JORDAN,WRIGHT,F,"$60,000 ",Professional
15486,2016-12-23,189,1,43.6242,2,1,1,211,4,Lost Customers,KEVIN,GRIFFIN,M,"$60,000 ",Professional
15487,2016-09-08,295,1,91.6915,1,1,2,112,4,Lost Customers,JESSE,RAMIREZ,M,"$60,000 ",Professional
15488,2017-04-19,72,3,199.5,4,5,3,453,12,Loyal Customers,EVAN,RICHARDSON,M,"$60,000 ",Professional
15489,2017-06-05,25,2,1618.5008,5,4,4,544,13,Champions,EMILY,THOMPSON,F,"$60,000 ",Skilled Manual
15490,2017-05-17,44,2,4592.532800000001,5,4,5,545,14,Champions,KAITLYN,RIVERA,F,"$70,000 ",Skilled Manual
15491,2017-02-01,149,2,2863.9778,3,4,5,345,12,Needs Attention,SHANNON,LI,F,"$70,000 ",Skilled Manual
15492,2017-02-20,130,2,2825.2526,3,4,5,345,12,Needs Attention,GRACE,LONG,F,"$70,000 ",Skilled Manual
15493,2017-02-14,136,2,2792.1564,3,4,5,345,12,Needs Attention,ERIC,CHEN,M,"$70,000 ",Skilled Manual
15494,2017-05-25,36,3,360.4673,5,5,3,553,13,Loyal Customers,ANNA,ROSS,F,"$70,000 ",Skilled Manual
15496,2016-09-06,297,1,43.6242,1,1,1,111,3,Lost Customers,KELLI,GOEL,F,"$40,000 ",Skilled Manual
15497,2017-06-26,4,2,1538.5782,5,4,4,544,13,Champions,KATELYN,PHILLIPS,F,"$40,000 ",Professional
15498,2017-03-27,95,3,282.6735,4,5,3,453,12,Loyal Customers,ALEXANDRA,WASHINGTON,F,"$60,000 ",Professional
15500,2017-02-26,124,2,2846.1463999999996,3,4,5,345,12,Needs Attention,KEITH,RAJI,M,"$70,000 ",Professional
15501,2017-02-18,132,2,2868.1964,3,4,5,345,12,Needs Attention,JUSTIN,SIMMONS,M,"$70,000 ",Professional
15502,2017-06-29,1,2,1503.5782,5,4,4,544,13,Champions,NATHANIEL,HOWARD,M,"$40,000 ",Professional
15503,2017-06-10,20,2,1572.1924,5,4,4,544,13,Champions,CAITLIN,JAMES,F,"$50,000 ",Skilled Manual
15504,2016-11-20,222,1,43.6242,2,1,1,211,4,Lost Customers,JARED,JAMES,M,"$50,000 ",Skilled Manual
15505,2016-12-25,187,1,14.56,2,1,1,211,4,Lost Customers,GABRIELLA,BAILEY,F,"$50,000 ",Skilled Manual
15506,2017-06-07,23,2,1468.5882000000001,5,4,4,544,13,Champions,EVAN,SANDERS,M,"$60,000 ",Professional
15507,2017-01-30,151,3,279.11,3,5,3,353,11,Needs Attention,HAILEY,CAMPBELL,F,"$60,000 ",Professional
15508,2017-01-24,157,1,43.6242,3,1,1,311,5,Needs Attention,MEGAN,BROOKS,F,"$60,000 ",Professional
15509,2016-09-16,287,1,43.6242,1,1,1,111,3,Lost Customers,ZACHARY,WASHINGTON,M,"$60,000 ",Professional
15510,2017-02-23,127,1,44.97,3,1,1,311,5,Needs Attention,ERNEST,SHE,M,"$70,000 ",Professional
15511,2016-11-22,220,2,154.53,2,4,3,243,9,At Risk,HALEY,KELLY,F,"$60,000 ",Professional
15512,2017-04-25,66,1,87.5842,4,1,2,412,7,Potential Loyalists,JOSE,HAYES,M,"$70,000 ",Professional
15513,2017-02-17,133,1,44.97,3,1,1,311,5,Needs Attention,MADELINE,PEREZ,F,"$70,000 ",Professional
15514,2016-11-28,214,1,129.98,2,1,3,213,6,Lost Customers,ANGELA,RAMIREZ,F,"$70,000 ",Professional
15515,2017-06-02,28,1,14.56,5,1,1,511,7,Potential Loyalists,CARLOS,WRIGHT,M,"$70,000 ",Professional
15516,2017-01-04,177,1,14.56,3,1,1,311,5,Needs Attention,SHAUN,RAJE,M,"$70,000 ",Professional
15517,2017-02-27,123,2,2783.1964,3,4,5,345,12,Needs Attention,THOMAS,EDWARDS,M,"$80,000 ",Professional
15518,2017-03-11,111,2,2827.1063999999997,3,4,5,345,12,Needs Attention,RICHARD,BRYANT,M,"$80,000 ",Professional
15519,2016-10-29,244,1,21.98,2,1,1,211,4,Lost Customers,JENNIFER,EVANS,F,"$10,000 ",Clerical
15520,2017-06-18,12,2,1549.3286,5,4,4,544,13,Champions,DESIREE,NAVARRO,F,"$40,000 ",Professional
15521,2017-03-13,109,2,2855.4678,4,4,5,445,13,Champions,KATHRYN,DENG,F,"$80,000 ",Skilled Manual
15522,2017-02-18,132,1,36.95,3,1,1,311,5,Needs Attention,ETHAN,RUSSELL,M,"$60,000 ",Professional
15523,2017-06-28,2,2,1555.8666,5,4,4,544,13,Champions,JONATHAN,YANG,M,"$40,000 ",Professional
15524,2016-11-22,220,1,9.57,2,1,1,211,4,Lost Customers,DALTON,STONE,M,"$50,000 ",Skilled Manual
15525,2017-06-11,19,2,1476.5382,5,4,4,544,13,Champions,MARIE,GONZALEZ,F,"$50,000 ",Skilled Manual
15526,2017-05-06,55,3,237.5204,4,5,3,453,12,Loyal Customers,ISABELLE,FLORES,F,"$50,000 ",Skilled Manual
15527,2017-06-19,11,2,1538.5782,5,4,4,544,13,Champions,MEGAN,RIVERA,F,"$50,000 ",Skilled Manual
15528,2017-06-02,28,2,1592.5682000000002,5,4,4,544,13,Champions,LUCAS,RAMIREZ,M,"$60,000 ",Professional
15529,2017-06-02,28,2,1502.2323999999999,5,4,4,544,13,Champions,JASON,ALLEN,M,"$60,000 ",Professional
15530,2017-06-18,12,1,868.44,5,1,3,513,9,Potential Loyalists,MADISON,JOHNSON,F,"$60,000 ",Professional
15531,2017-06-21,9,2,1538.5782,5,4,4,544,13,Champions,CALVIN,RAJI,M,"$60,000 ",Professional
15532,2017-06-19,11,2,1543.1282,5,4,4,544,13,Champions,MARSHALL,JAI,M,"$60,000 ",Professional
15533,2017-02-20,130,1,4.99,3,1,1,311,5,Needs Attention,ANNA,RICHARDSON,F,"$70,000 ",Professional
15534,2017-03-08,114,2,2887.6613,3,4,5,345,12,Needs Attention,STEVEN,BELL,M,"$70,000 ",Professional
15535,2017-03-05,117,2,2792.1564,3,4,5,345,12,Needs Attention,JORDAN,SCOTT,M,"$70,000 ",Professional
15536,2017-05-15,46,2,228.3385,5,4,3,543,12,Loyal Customers,VICTORIA,THOMAS,F,"$60,000 ",Professional
15537,2017-06-23,7,2,1547.2224,5,4,4,544,13,Champions,DESTINY,PETERSON,F,"$60,000 ",Professional
15538,2017-06-21,9,2,1554.4482,5,4,4,544,13,Champions,LUIS,LAL,M,"$60,000 ",Professional
15539,2017-04-15,76,1,97.0562,4,1,2,412,7,Potential Loyalists,RAUL,GOEL,M,"$70,000 ",Professional
15540,2017-03-31,91,2,2814.4778,4,4,5,445,13,Champions,RANDALL,ORTEGA,M,"$70,000 ",Professional
15541,2017-02-23,127,1,92.57419999999999,3,1,2,312,6,Needs Attention,ZOE,MORRIS,F,"$70,000 ",Professional
15542,2017-03-12,110,2,2800.4778,4,4,5,445,13,Champions,ANDREA,BAKER,F,"$70,000 ",Professional
15543,2017-04-05,86,3,247.9873,4,5,3,453,12,Loyal Customers,EMMA,FLORES,F,"$70,000 ",Professional
15544,2016-10-30,243,1,113.67150000000001,2,1,2,212,5,Lost Customers,THOMAS,BROWN,M,"$70,000 ",Skilled Manual
15545,2017-01-17,164,1,43.6242,3,1,1,311,5,Needs Attention,JENNIFER,RIVERA,F,"$40,000 ",Skilled Manual
15546,2017-06-20,10,1,44.97,5,1,1,511,7,Potential Loyalists,ROBERT,JENKINS,M,"$40,000 ",Skilled Manual
15547,2017-06-27,3,2,1502.2323999999999,5,4,4,544,13,Champions,CASSIDY,WOOD,F,"$60,000 ",Skilled Manual
15548,2016-07-31,334,2,1269.0482000000002,1,4,4,144,9,At Risk,MORGAN,BROOKS,F,"$40,000 ",Skilled Manual
15549,2016-07-15,350,1,584.97,1,1,3,113,5,Lost Customers,RICHARD,DAVIS,M,"$50,000 ",Skilled Manual
15550,2017-06-01,29,1,9.98,5,1,1,511,7,Potential Loyalists,ORLANDO,ALONSO,M,"$50,000 ",Skilled Manual
15551,2016-07-05,360,2,1318.6482,1,4,4,144,9,At Risk,KAYLEE,GRAY,F,"$50,000 ",Skilled Manual
15552,2016-07-29,336,2,1362.5382,1,4,4,144,9,At Risk,TYLER,LEWIS,M,"$50,000 ",Skilled Manual
15553,2016-07-09,356,2,1304.0382,1,4,4,144,9,At Risk,IVAN,LOPEZ,M,"$60,000 ",Professional
15554,2016-07-28,337,2,1284.0682000000002,1,4,4,144,9,At Risk,ZOE,BAILEY,F,"$60,000 ",Professional
15555,2016-07-20,345,2,1326.3166,1,4,4,144,9,At Risk,HAILEY,BARNES,F,"$60,000 ",Skilled Manual
15556,2016-09-04,299,1,612.2384,1,1,3,113,5,Lost Customers,DYLAN,DAVIS,M,"$60,000 ",Skilled Manual
15557,2016-07-12,353,2,1259.0582,1,4,4,144,9,At Risk,NATHANIEL,MURPHY,M,"$60,000 ",Skilled Manual
15558,2016-08-08,326,2,1294.0482000000002,1,4,4,144,9,At Risk,HAILEY,MORRIS,F,"$60,000 ",Skilled Manual
15559,2016-11-26,216,3,212.99,2,5,3,253,10,At Risk,DEVIN,FLORES,M,"$60,000 ",Professional
15560,2016-11-12,230,1,9.98,2,1,1,211,4,Lost Customers,GABRIELLE,GRAY,F,"$60,000 ",Professional
15561,2016-08-24,310,2,1343.6381999999999,1,4,4,144,9,At Risk,ANGEL,YOUNG,M,"$60,000 ",Professional
15562,2016-08-03,331,2,1289.0682000000002,1,4,4,144,9,At Risk,KAITLYN,JAMES,F,"$60,000 ",Professional
15563,2017-04-07,84,1,44.97,4,1,1,411,6,Potential Loyalists,LUKE,LOPEZ,M,"$60,000 ",Professional
15564,2017-03-09,113,3,227.5473,3,5,3,353,11,Needs Attention,EDUARDO,HUGHES,M,"$60,000 ",Professional
15565,2017-03-30,92,2,2792.1564,4,4,5,445,13,Champions,KYLE,MITCHELL,M,"$70,000 ",Professional
15566,2017-06-09,21,2,4724.4528,5,4,5,545,14,Champions,AARON,FOSTER,M,"$70,000 ",Professional
15567,2017-06-09,21,2,4495.8982,5,4,5,545,14,Champions,CARMEN,MADAN,F,"$80,000 ",Professional
15568,2017-03-31,91,2,2780.5078,4,4,5,445,13,Champions,AARON,HAYES,M,"$80,000 ",Skilled Manual
15569,2017-03-28,94,2,2748.1964,4,4,4,444,12,Champions,MORGAN,WARD,F,"$80,000 ",Skilled Manual
15570,2016-08-31,303,2,1283.0482000000002,1,4,4,144,9,At Risk,BRIANNA,POWELL,F,"$60,000 ",Professional
15571,2017-04-06,85,3,112.7842,4,5,2,452,11,Loyal Customers,ANGEL,ALLEN,M,"$60,000 ",Professional
15572,2017-04-16,75,3,140.1642,4,5,3,453,12,Loyal Customers,ANNA,GARCIA,F,"$60,000 ",Professional
15573,2017-04-07,84,1,9.98,4,1,1,411,6,Potential Loyalists,THOMAS,WILSON,M,"$70,000 ",Professional
15575,2017-06-10,20,2,2910.8996,5,4,5,545,14,Champions,ALVIN,YE,M,"$60,000 ",Professional
15576,2017-04-23,68,2,4098.1964,4,4,5,445,13,Champions,CARLY,RAJE,F,"$80,000 ",Management
15577,2017-02-13,137,2,196.0761,3,4,3,343,10,Needs Attention,MAYRA,MALHOTRA,F,"$80,000 ",Management
15578,2017-04-27,64,2,4261.3292,4,4,5,445,13,Champions,DIANE,GILL,F,"$80,000 ",Management
15579,2016-09-11,292,2,94.95,1,4,2,142,7,At Risk,BRITTANY,COLEMAN,F,"$60,000 ",Professional
15580,2017-06-15,15,2,2910.8996,5,4,5,545,14,Champions,RUBEN,RAMAN,M,"$60,000 ",Professional
15581,2017-02-27,123,2,156.55419999999998,3,4,3,343,10,Needs Attention,TONI,PEREZ,F,"$60,000 ",Professional
15582,2017-06-11,19,2,2947.5281999999997,5,4,5,545,14,Champions,JEFFERY,CAI,M,"$60,000 ",Professional
15583,2017-04-20,71,2,97.53,4,4,2,442,10,Loyal Customers,LINDSEY,XU,F,"$70,000 ",Professional
15584,2017-06-28,2,2,88.20419999999999,5,4,2,542,11,Loyal Customers,CHRISTY,RAJI,F,"$70,000 ",Professional
15585,2017-04-16,75,2,4144.0563999999995,4,4,5,445,13,Champions,ROY,GARCIA,M,"$70,000 ",Professional
15586,2017-04-01,90,2,4254.0676,4,4,5,445,13,Champions,VICTOR,BLANCO,M,"$110,000 ",Management
